 ime,la ,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
2023-10-01 10:08:14.80,46.5781631,7.9135923,873.224,-8.21,2.52,4.11,1.653,2.403,0.24,162.97164,1.92256,3,15

2023-10-01 10:08:15.00,46.5781480,7.9135980,872.395,-8.35,1.84,3.87,1.650,2.400,0.23,167.57374,2.46563,3,15

2023-10-01 10:08:15.20,46.5781326,7.9136019,871.635,-8.40,1.15,3.67,1.647,2.397,0.23,172.17566,2.03767,3,15

2023-10-01 10:08:15.40,46.5781175,7.9136039,870.905,-8.29,0.49,3.61,1.644,2.395,0.24,176.61620,1.93446,3,15

2023-10-01 10:08:15.60,46.5781025,7.9136045,870.182,-8.32,0.02,3.53,1.648,2.400,0.43,179.85670,3.49362,3,15

2023-10-01 10:08:15.80,46.5780876,7.9136038,869.426,-8.28,-0.59,3.59,1.650,2.397,0.22,184.07056,2.12812,3,15

2023-10-01 10:08:16.00,46.5780729,7.9136018,868.587,-8.05,-1.24,3.72,1.648,2.390,0.23,188.75406,2.15959,3,15

2023-10-01 10:08:16.20,46.5780587,7.9135976,867.814,-7.86,-2.03,3.79,1.648,2.386,0.24,194.45028,2.19233,3,15

2023-10-01 10:08:16.40,46.5780448,7.9135915,867.018,-7.50,-2.65,3.86,1.647,2.380,0.28,199.43060,2.18504,3,15

2023-10-01 10:08:16.60,46.5780316,7.9135841,866.187,-7.18,-3.20,3.94,1.646,2.377,0.29,204.03440,2.18215,3,15

2023-10-01 10:08:16.80,46.5780190,7.9135748,865.381,-6.84,-3.78,4.01,1.648,2.378,0.38,208.94392,2.58981,3,15

2023-10-01 10:08:17.00,46.5780069,7.9135641,864.539,-6.53,-4.38,4.14,1.650,2.377,0.32,213.87658,2.20627,3,15

2023-10-01 10:08:17.20,46.5779954,7.9135516,863.752,-6.11,-4.90,4.10,1.651,2.377,0.33,218.72738,2.19065,3,15

2023-10-01 10:08:17.40,46.5779847,7.9135374,862.951,-5.73,-5.58,4.17,1.651,2.377,0.28,224.23180,1.90596,3,15

2023-10-01 10:08:17.60,46.5779746,7.9135219,862.137,-5.43,-6.10,4.20,1.652,2.377,0.29,228.30228,1.81698,3,15

2023-10-01 10:08:17.80,46.5779652,7.9135051,861.318,-4.93,-6.42,4.26,1.650,2.377,0.34,232.48112,1.82134,3,15

2023-10-01 10:08:18.00,46.5779565,7.9134876,860.501,-4.71,-6.90,4.13,1.651,2.379,0.29,235.69366,1.63170,3,15

2023-10-01 10:08:18.20,46.5779484,7.9134692,859.686,-4.30,-7.16,4.11,1.649,2.379,0.27,239.02002,1.52506,3,14

2023-10-01 10:08:18.40,46.5779410,7.9134508,858.784,-4.02,-7.43,3.96,1.646,2.377,0.25,241.57306,1.44959,3,14

2023-10-01 10:08:18.60,46.5779336,7.9134305,858.001,-3.85,-7.71,3.94,1.638,2.374,0.26,243.47518,1.62606,3,15

2023-10-01 10:08:18.80,46.5779266,7.9134099,857.225,-3.66,-7.81,3.80,1.628,2.369,0.23,244.91064,1.45447,3,15

2023-10-01 10:08:19.00,46.5779197,7.9133887,856.514,-3.68,-7.93,3.63,1.618,2.361,0.20,245.13298,1.23940,3,15

2023-10-01 10:08:19.20,46.5779128,7.9133675,855.839,-3.74,-7.95,3.44,1.610,2.359,0.27,244.78156,1.64253,3,15

2023-10-01 10:08:19.40,46.5779060,7.9133470,855.119,-3.69,-7.93,3.39,1.603,2.354,0.21,245.03904,1.25646,3,15

2023-10-01 10:08:19.60,46.5778992,7.9133267,854.392,-3.79,-7.92,3.27,1.594,2.347,0.20,244.42914,1.28965,3,15

2023-10-01 10:08:19.80,46.5778923,7.9133062,853.702,-3.84,-7.96,3.23,1.593,2.350,0.31,244.22672,1.69491,3,15

2023-10-01 10:08:20.00,46.5778852,7.9132861,853.017,-3.94,-7.68,3.22,1.588,2.346,0.21,242.85912,1.32234,3,15

2023-10-01 10:08:20.20,46.5778780,7.9132664,852.357,-3.94,-7.60,3.08,1.583,2.344,0.29,242.62488,1.53543,3,15

2023-10-01 10:08:20.40,46.5778708,7.9132466,851.720,-4.01,-7.63,3.12,1.576,2.338,0.23,242.29528,1.38319,3,15

2023-10-01 10:08:20.60,46.5778635,7.9132275,851.027,-4.01,-7.40,3.09,1.569,2.333,0.20,241.57524,1.34588,3,15

2023-10-01 10:08:20.80,46.5778561,7.9132086,850.347,-4.23,-7.29,3.30,1.565,2.332,0.23,239.88490,1.42496,3,15

2023-10-01 10:08:21.00,46.5778481,7.9131900,849.644,-4.76,-7.11,3.40,1.565,2.335,0.35,236.18552,2.18204,3,14

2023-10-01 10:08:21.20,46.5778394,7.9131723,848.908,-4.91,-6.69,3.46,1.565,2.335,0.26,233.71372,1.59979,3,14

2023-10-01 10:08:21.40,46.5778302,7.9131558,848.134,-5.20,-6.33,3.48,1.565,2.335,0.29,230.60032,1.75292,3,14

2023-10-01 10:08:21.60,46.5778204,7.9131398,847.367,-5.68,-6.05,3.95,1.568,2.339,0.31,226.80116,3.02212,3,14

2023-10-01 10:08:21.80,46.5778103,7.9131252,846.452,-5.80,-5.74,3.94,1.572,2.341,0.29,224.71542,2.55781,3,14

2023-10-01 10:08:22.00,46.5777996,7.9131118,845.518,-6.17,-4.99,4.33,1.578,2.346,0.33,218.99892,3.09000,3,13

2023-10-01 10:08:22.20,46.5777886,7.9131010,844.427,-6.53,-4.12,4.60,1.586,2.353,0.39,212.28018,3.59855,3,13

2023-10-01 10:08:22.40,46.5777765,7.9130910,843.428,-6.86,-3.78,4.91,1.597,2.360,0.35,208.86558,2.94800,3,13

2023-10-01 10:08:22.60,46.5777641,7.9130829,842.368,-6.83,-2.48,5.50,1.610,2.370,0.40,199.93000,5.79656,3,13

2023-10-01 10:08:22.80,46.5777509,7.9130771,841.165,-7.62,-2.05,6.16,1.629,2.382,0.43,195.06394,5.46174,3,11

2023-10-01 10:08:23.00,46.5777369,7.9130722,839.840,-7.86,-1.54,7.04,1.654,2.399,0.48,191.04614,6.84002,3,11

2023-10-01 10:08:23.20,46.5777224,7.9130696,838.292,-8.10,-0.73,7.84,1.681,2.420,0.53,185.16518,7.01222,3,11

2023-10-01 10:08:23.40,46.5777079,7.9130688,836.623,-8.02,-0.21,8.30,1.710,2.445,0.63,181.48092,7.34551,3,11

2023-10-01 10:08:23.60,46.5776927,7.9130713,834.903,-8.56,1.34,8.52,1.736,2.469,0.56,171.08308,5.60928,3,12

2023-10-01 10:08:23.80,46.5776771,7.9130762,833.121,-8.76,1.98,8.66,1.758,2.492,0.66,167.25508,6.26281,3,13

2023-10-01 10:08:24.00,46.5776610,7.9130820,831.432,-8.82,2.44,8.66,1.783,2.517,0.78,164.53900,6.99812,3,12

2023-10-01 10:08:24.20,46.5776456,7.9130921,829.557,-8.85,4.17,8.57,1.802,2.537,0.65,154.79610,4.84462,3,13

2023-10-01 10:08:24.40,46.5776303,7.9131044,827.780,-8.47,4.87,8.55,1.812,2.550,0.79,150.11530,3.58881,3,13

2023-10-01 10:08:24.60,46.5776152,7.9131182,825.962,-8.76,5.27,8.37,1.820,2.564,0.75,148.97870,4.08119,3,13

2023-10-01 10:08:24.80,46.5775989,7.9131344,824.461,-8.76,6.96,7.32,1.826,2.579,0.67,141.52146,2.89733,3,13

2023-10-01 10:08:25.00,46.5775834,7.9131534,823.051,-8.07,7.66,7.20,1.829,2.590,0.75,136.49488,2.30953,3,13

2023-10-01 10:08:25.20,46.5775687,7.9131748,821.638,-8.09,8.45,6.68,1.838,2.610,0.86,133.75968,2.85978,3,13

2023-10-01 10:08:25.40,46.5775547,7.9131974,820.370,-7.38,8.92,6.37,1.841,2.618,0.60,129.62580,1.61263,3,14

2023-10-01 10:08:25.60,46.5775412,7.9132213,819.224,-6.98,9.48,5.90,1.843,2.634,0.58,126.34276,1.83278,3,14

2023-10-01 10:08:25.80,46.5775289,7.9132473,817.993,-6.83,9.91,5.32,1.843,2.643,0.51,124.57444,1.50842,3,14

2023-10-01 10:08:26.00,46.5775167,7.9132728,817.129,-6.00,9.66,4.48,1.837,2.641,0.42,121.87546,1.50468,3,14

2023-10-01 10:08:26.20,46.5775061,7.9132984,816.476,-5.15,9.96,3.41,1.833,2.645,0.42,117.35384,1.64454,3,14

2023-10-01 10:08:26.40,46.5774970,7.9133246,815.888,-4.70,9.74,2.70,1.823,2.638,0.35,115.75160,1.42889,3,13

2023-10-01 10:08:26.60,46.5774889,7.9133497,815.443,-4.17,9.40,1.88,1.824,2.654,0.59,113.90102,2.56724,3,14

2023-10-01 10:08:26.80,46.5774813,7.9133738,815.182,-3.67,8.75,1.15,1.814,2.630,0.28,112.75676,1.28457,3,14

2023-10-01 10:08:27.00,46.5774743,7.9133953,815.284,-3.00,7.98,0.49,1.800,2.611,0.28,110.60006,1.36389,3,14

2023-10-01 10:08:27.20,46.5774688,7.9134159,815.258,-2.88,7.65,0.26,1.794,2.613,0.29,110.65250,1.86438,3,13

2023-10-01 10:08:27.40,46.5774645,7.9134359,815.102,-2.15,7.25,0.42,1.790,2.616,0.42,108.90810,2.56371,3,13

2023-10-01 10:08:27.60,46.5774609,7.9134535,815.082,-1.54,6.29,0.29,1.792,2.621,0.44,106.29384,2.74735,3,14

2023-10-01 10:08:27.80,46.5774591,7.9134689,814.860,-0.80,5.02,0.40,1.789,2.621,0.38,102.90418,3.10005,3,14

2023-10-01 10:08:28.00,46.5774572,7.9134827,814.790,-1.21,5.18,-0.21,1.784,2.620,0.37,103.02422,2.83900,3,14

2023-10-01 10:08:28.20,46.5774553,7.9134951,814.906,-0.90,4.35,-0.72,1.781,2.621,0.42,102.54916,4.14212,3,13

2023-10-01 10:08:28.40,46.5774554,7.9135062,814.757,0.51,3.65,0.55,1.779,2.624,0.43,95.52952,5.86642,3,14

2023-10-01 10:08:28.60,46.5774555,7.9135166,814.820,-0.20,4.00,-0.76,1.783,2.636,0.68,94.13142,5.67947,3,14

2023-10-01 10:08:28.80,46.5774553,7.9135240,814.907,0.10,1.63,0.56,1.797,2.653,0.93,93.78458,26.17726,3,15

2023-10-01 10:08:29.00,46.5774537,7.9135313,815.137,-1.19,2.69,-0.86,2.857,4.180,1.05,107.60082,17.49114,3,15

2023-10-01 10:08:29.20,46.5774524,7.9135372,815.198,-0.58,2.04,-0.33,2.533,3.664,1.07,106.86792,21.27506,3,14

2023-10-01 10:08:29.40,46.5774525,7.9135444,815.293,0.12,2.66,-1.30,2.243,3.215,0.86,96.34504,19.59525,3,14

2023-10-01 10:08:29.60,46.5774524,7.9135483,815.343,-0.29,0.76,0.00,1.979,2.821,0.85,100.81952,29.58317,3,14

2023-10-01 10:08:29.80,46.5774517,7.9135507,815.331,-0.47,0.87,-0.31,1.939,2.762,0.74,111.53844,23.83651,3,14

2023-10-01 10:08:30.00,46.5774508,7.9135547,815.206,-0.52,1.26,0.08,1.947,2.775,0.68,112.30472,16.25913,3,14

2023-10-01 10:08:30.20,46.5774492,7.9135578,815.260,-0.63,1.21,0.00,1.956,2.786,0.66,114.68744,17.72752,3,14

2023-10-01 10:08:30.40,46.5774483,7.9135610,815.291,-0.39,1.06,-0.27,1.968,2.798,0.71,112.63858,20.38757,3,14

2023-10-01 10:08:30.60,46.5774483,7.9135648,815.180,0.14,1.13,-0.12,1.981,2.810,0.66,95.59664,17.46086,3,14

2023-10-01 10:08:30.80,46.5774486,7.9135679,815.252,0.37,0.97,-0.33,1.989,2.819,0.49,83.69981,19.12067,3,14

2023-10-01 10:08:31.00,46.5774488,7.9135709,815.258,0.06,0.96,-0.33,1.990,2.823,0.40,85.02726,17.47022,3,14

2023-10-01 10:08:31.20,46.5774493,7.9135740,815.210,0.23,0.82,-0.31,1.991,2.831,0.46,81.38264,24.65100,3,14

2023-10-01 10:08:31.40,46.5774502,7.9135766,815.167,0.67,0.67,-0.22,1.989,2.830,0.28,57.24398,17.75480,3,14

2023-10-01 10:08:31.60,46.5774512,7.9135773,815.210,0.77,-0.10,0.10,1.990,2.844,0.51,38.94001,28.31849,3,14

2023-10-01 10:08:31.80,46.5774521,7.9135765,815.123,0.34,-0.50,0.85,1.992,2.867,0.48,38.94001,28.32180,3,14

2023-10-01 10:08:32.00,46.5774518,7.9135743,814.830,-0.83,-1.18,1.26,2.011,2.895,1.11,38.94001,28.32790,3,14

2023-10-01 10:08:32.20,46.5774504,7.9135723,814.633,-0.78,-0.75,0.92,2.059,2.930,1.13,38.94001,28.33242,3,14

2023-10-01 10:08:32.40,46.5774484,7.9135736,814.727,-0.87,-0.18,0.45,2.910,4.112,0.97,38.94001,28.33559,3,15

2023-10-01 10:08:32.60,46.5774485,7.9135744,814.762,0.28,-0.04,-0.21,2.583,3.629,0.89,38.94001,28.33842,3,14

2023-10-01 10:08:32.80,46.5774494,7.9135744,814.763,0.55,-0.20,-0.20,2.287,3.209,0.74,38.94001,28.34075,3,14

2023-10-01 10:08:33.00,46.5774507,7.9135752,814.837,0.75,0.19,-0.47,2.230,3.125,0.89,38.94001,28.34363,3,14

2023-10-01 10:08:33.20,46.5774505,7.9135757,815.075,-0.16,0.16,-0.63,2.256,3.162,0.91,38.94001,28.34651,3,14

2023-10-01 10:08:33.40,46.5774504,7.9135751,815.274,-0.10,0.12,-0.50,2.271,3.193,0.89,38.94001,28.34935,3,14

2023-10-01 10:08:33.60,46.5774498,7.9135730,815.537,-0.33,-0.17,-0.26,2.280,3.209,0.52,38.94001,28.35101,3,14

2023-10-01 10:08:33.80,46.5774497,7.9135726,815.501,-0.17,-0.20,-0.17,2.284,3.220,0.50,38.94001,28.35261,3,13

2023-10-01 10:08:34.00,46.5774500,7.9135735,815.334,0.09,-0.17,-0.29,2.284,3.211,0.52,38.94001,28.35427,3,14

2023-10-01 10:08:34.20,46.5774507,7.9135739,815.252,0.45,0.03,-0.25,2.277,3.184,0.40,38.94001,28.35592,3,14

2023-10-01 10:08:34.40,46.5774515,7.9135741,815.111,0.12,-0.38,-0.19,2.273,3.174,0.44,38.94001,28.35731,3,14

2023-10-01 10:08:34.60,46.5774514,7.9135738,815.157,-0.01,-0.12,-0.18,2.264,3.152,0.42,38.94001,28.35864,3,14

2023-10-01 10:08:34.80,46.5774514,7.9135743,815.054,0.01,-0.06,-0.04,2.256,3.142,0.38,38.94001,28.35985,3,14

2023-10-01 10:08:35.00,46.5774512,7.9135750,814.994,-0.12,-0.10,-0.12,2.249,3.137,0.39,38.94001,28.36109,3,14

2023-10-01 10:08:35.20,46.5774507,7.9135747,815.060,-0.06,-0.15,-0.07,2.243,3.130,0.44,38.94001,28.36247,3,14

2023-10-01 10:08:35.40,46.5774504,7.9135741,815.092,0.01,-0.23,-0.11,2.239,3.124,0.42,38.94001,28.36380,3,14

2023-10-01 10:08:35.60,46.5774503,7.9135733,815.123,0.07,-0.29,-0.12,2.232,3.110,0.36,38.94001,28.36494,3,14

2023-10-01 10:08:35.80,46.5774500,7.9135722,815.199,-0.35,-0.41,-0.32,2.230,3.111,0.40,345.46192,41.85503,3,14

2023-10-01 10:08:36.00,46.5774501,7.9135723,815.285,0.00,0.33,-0.64,2.223,3.098,0.39,43.14506,38.04293,3,13

2023-10-01 10:08:36.20,46.5774502,7.9135734,815.443,0.05,0.86,-0.52,2.201,3.088,0.34,80.22820,15.46922,3,13

2023-10-01 10:08:36.40,46.5774503,7.9135754,815.485,-0.12,0.21,-0.10,2.176,3.078,0.30,80.22820,15.47094,3,13

2023-10-01 10:08:36.60,46.5774503,7.9135762,815.484,-0.04,0.14,-0.05,2.172,3.084,0.45,80.22820,15.47358,3,13

2023-10-01 10:08:36.80,46.5774505,7.9135769,815.526,0.26,-0.02,-0.17,2.167,3.090,0.38,80.22820,15.47578,3,13

2023-10-01 10:08:37.00,46.5774509,7.9135768,815.542,0.12,-0.15,-0.09,2.157,3.087,0.30,80.22820,15.47750,3,14

2023-10-01 10:08:37.20,46.5774512,7.9135765,815.601,0.16,-0.04,-0.02,2.148,3.089,0.29,80.22820,15.47919,3,14

2023-10-01 10:08:37.40,46.5774515,7.9135760,815.683,0.23,0.06,-0.16,2.136,3.088,0.32,80.22820,15.48107,3,14

2023-10-01 10:08:37.60,46.5774520,7.9135757,815.678,0.24,-0.13,-0.10,2.125,3.089,0.29,80.22820,15.48276,3,14

2023-10-01 10:08:37.80,46.5774524,7.9135755,815.731,0.08,-0.24,-0.07,2.115,3.088,0.28,80.22820,15.48442,3,14

2023-10-01 10:08:38.00,46.5774526,7.9135756,815.786,-0.16,-0.01,-0.11,2.104,3.081,0.28,80.22820,15.48604,3,14

2023-10-01 10:08:38.20,46.5774523,7.9135759,815.755,-0.39,0.01,-0.07,2.094,3.072,0.25,90.71710,44.84556,3,13

2023-10-01 10:08:38.40,46.5774521,7.9135762,815.716,-0.14,-0.10,0.04,2.084,3.057,0.30,90.71710,44.84617,3,14

2023-10-01 10:08:38.60,46.5774520,7.9135767,815.736,-0.05,-0.11,-0.06,2.075,3.043,0.32,90.71710,44.84681,3,14

2023-10-01 10:08:38.80,46.5774521,7.9135767,815.805,-0.02,-0.14,-0.10,2.063,3.026,0.32,90.71710,44.84745,3,14

2023-10-01 10:08:39.00,46.5774523,7.9135766,815.870,0.21,-0.05,-0.27,2.063,3.032,0.41,90.71710,44.84826,3,14

2023-10-01 10:08:39.20,46.5774529,7.9135766,815.930,0.38,-0.06,-0.15,2.064,3.034,0.35,90.71710,44.84909,3,14

2023-10-01 10:08:39.40,46.5774536,7.9135765,816.015,0.43,0.09,-0.12,2.066,3.037,0.43,90.71710,44.85001,3,14

2023-10-01 10:08:39.60,46.5774541,7.9135772,816.019,0.04,0.04,-0.18,2.059,3.029,0.36,90.71710,44.85074,3,14

2023-10-01 10:08:39.80,46.5774541,7.9135780,816.040,-0.12,0.10,-0.13,2.045,3.019,0.25,90.71710,44.85124,3,14

2023-10-01 10:08:40.00,46.5774539,7.9135785,816.058,-0.15,0.01,0.04,2.033,3.013,0.24,90.71710,44.85173,3,14

2023-10-01 10:08:40.20,46.5774535,7.9135787,816.064,-0.33,0.06,-0.02,2.022,3.006,0.25,90.71710,44.85240,3,14

2023-10-01 10:08:40.40,46.5774529,7.9135789,816.125,-0.39,0.07,-0.07,2.017,2.998,0.20,90.71710,44.85320,3,14

2023-10-01 10:08:40.60,46.5774523,7.9135793,816.113,-0.22,0.03,-0.08,2.005,2.985,0.23,90.71710,44.85367,3,14

2023-10-01 10:08:40.80,46.5774517,7.9135799,816.085,-0.46,0.08,-0.10,1.995,2.977,0.22,141.04454,34.13810,3,14

2023-10-01 10:08:41.00,46.5774509,7.9135809,816.018,-0.21,0.02,0.02,1.983,2.966,0.21,141.04454,34.13867,3,14

2023-10-01 10:08:41.20,46.5774504,7.9135814,815.965,-0.13,-0.12,-0.02,1.975,2.963,0.28,141.04454,34.13941,3,14

2023-10-01 10:08:41.40,46.5774500,7.9135820,815.880,-0.09,-0.11,-0.09,1.967,2.958,0.30,141.04454,34.14019,3,14

2023-10-01 10:08:41.60,46.5774496,7.9135821,815.905,-0.13,-0.09,-0.05,1.959,2.951,0.26,141.04454,34.14088,3,14

2023-10-01 10:08:41.80,46.5774492,7.9135825,815.877,-0.12,-0.07,-0.12,1.952,2.941,0.29,141.04454,34.14164,3,14

2023-10-01 10:08:42.00,46.5774489,7.9135831,815.820,-0.15,0.02,-0.04,1.949,2.936,0.23,141.04454,34.14226,3,14

2023-10-01 10:08:42.20,46.5774486,7.9135835,815.782,-0.05,-0.12,-0.07,1.945,2.925,0.31,141.04454,34.14308,3,14

2023-10-01 10:08:42.40,46.5774485,7.9135837,815.741,0.03,-0.11,-0.12,1.940,2.915,0.28,141.04454,34.14382,3,14

2023-10-01 10:08:42.60,46.5774486,7.9135840,815.693,0.04,-0.13,-0.03,1.936,2.908,0.30,141.04454,34.14461,3,14

2023-10-01 10:08:42.80,46.5774488,7.9135842,815.641,0.08,-0.15,-0.11,1.931,2.900,0.26,141.04454,34.14529,3,14

2023-10-01 10:08:43.00,46.5774490,7.9135845,815.593,0.16,-0.16,-0.18,1.926,2.888,0.21,141.04454,34.14605,3,14

2023-10-01 10:08:43.20,46.5774496,7.9135849,815.589,0.41,0.01,-0.40,1.921,2.878,0.26,141.04454,34.14756,3,14

2023-10-01 10:08:43.40,46.5774509,7.9135868,815.563,0.88,0.56,-0.17,1.907,2.867,0.26,44.16013,11.95473,3,14

2023-10-01 10:08:43.60,46.5774525,7.9135889,815.509,0.73,0.49,0.18,1.896,2.865,0.47,40.49404,16.16762,3,14

2023-10-01 10:08:43.80,46.5774536,7.9135901,815.456,0.39,-0.02,0.00,1.892,2.868,0.60,40.49404,16.17094,3,14

2023-10-01 10:08:44.00,46.5774540,7.9135907,815.424,0.01,0.03,-0.04,1.890,2.869,0.34,40.49404,16.17285,3,14

2023-10-01 10:08:44.20,46.5774542,7.9135912,815.350,0.07,-0.22,-0.08,1.885,2.872,0.42,40.49404,16.17519,3,14

2023-10-01 10:08:44.40,46.5774545,7.9135913,815.314,0.10,-0.11,-0.14,1.881,2.877,0.46,40.49404,16.17773,3,14

2023-10-01 10:08:44.60,46.5774546,7.9135917,815.298,-0.10,-0.03,-0.06,1.875,2.878,0.37,40.49404,16.17979,3,14

2023-10-01 10:08:44.80,46.5774547,7.9135923,815.256,0.09,0.18,0.09,1.870,2.884,0.52,40.49404,16.18270,3,14

2023-10-01 10:08:45.00,46.5774549,7.9135930,815.184,-0.07,-0.01,0.09,1.869,2.888,0.34,40.49404,16.18461,3,14

2023-10-01 10:08:45.20,46.5774548,7.9135935,815.117,-0.14,-0.01,0.02,1.868,2.893,0.32,40.49404,16.18642,3,13

2023-10-01 10:08:45.40,46.5774546,7.9135935,815.142,-0.23,-0.17,-0.13,1.864,2.899,0.44,40.49404,16.18885,3,14

2023-10-01 10:08:45.60,46.5774542,7.9135931,815.126,-0.33,-0.39,0.18,1.856,2.902,0.29,14.05504,37.83461,3,14

2023-10-01 10:08:45.80,46.5774539,7.9135924,815.108,-0.02,-0.33,-0.02,1.847,2.897,0.27,14.05504,37.83539,3,14

2023-10-01 10:08:46.00,46.5774535,7.9135923,815.065,-0.29,-0.17,0.00,1.833,2.879,0.22,295.39584,39.41651,3,14

2023-10-01 10:08:46.20,46.5774531,7.9135929,814.965,-0.07,0.03,-0.12,1.821,2.869,0.36,295.39584,39.41733,3,14

2023-10-01 10:08:46.40,46.5774530,7.9135932,814.899,-0.14,-0.16,0.01,1.814,2.863,0.27,295.39584,39.41795,3,14

2023-10-01 10:08:46.60,46.5774526,7.9135938,814.847,-0.30,0.20,-0.05,1.804,2.849,0.24,216.69840,37.20293,3,14

2023-10-01 10:08:46.80,46.5774523,7.9135940,814.855,-0.02,-0.13,-0.06,1.799,2.842,0.31,216.69840,37.20368,3,14

2023-10-01 10:08:47.00,46.5774526,7.9135949,814.726,0.34,0.01,-0.39,1.790,2.829,0.21,282.58690,40.97471,3,14

2023-10-01 10:08:47.20,46.5774526,7.9135951,814.824,-0.04,0.15,-0.18,1.783,2.823,0.34,282.58690,40.97545,3,14

2023-10-01 10:08:47.40,46.5774524,7.9135953,814.836,0.08,-0.04,-0.08,1.773,2.812,0.25,282.58690,40.97601,3,14

2023-10-01 10:08:47.60,46.5774524,7.9135951,814.840,0.13,0.05,-0.01,1.762,2.802,0.21,282.58690,40.97647,3,14

2023-10-01 10:08:47.80,46.5774521,7.9135945,814.931,0.02,-0.19,0.21,1.755,2.798,0.30,282.58690,40.97713,3,14

2023-10-01 10:08:48.00,46.5774519,7.9135939,814.953,0.06,-0.04,0.07,1.745,2.789,0.26,282.58690,40.97771,3,14

2023-10-01 10:08:48.20,46.5774518,7.9135934,815.055,0.04,-0.25,-0.42,1.745,2.794,0.38,282.58690,40.97879,3,13

2023-10-01 10:08:48.40,46.5774517,7.9135930,815.111,-0.34,-0.10,-0.23,1.751,2.797,0.38,282.58690,40.97971,3,13

2023-10-01 10:08:48.60,46.5774510,7.9135913,815.147,-0.50,-0.93,0.24,1.753,2.799,0.38,246.78108,15.23246,3,13

2023-10-01 10:08:48.80,46.5774504,7.9135901,814.968,-0.19,-0.47,0.51,1.751,2.801,0.32,247.03000,38.94637,3,13

2023-10-01 10:08:49.00,46.5774500,7.9135887,814.999,-0.14,-0.26,-0.16,1.751,2.803,0.36,247.03000,38.94721,3,13

2023-10-01 10:08:49.20,46.5774502,7.9135873,815.051,0.40,-0.17,0.13,1.751,2.801,0.36,247.03000,38.94826,3,13

2023-10-01 10:08:49.40,46.5774503,7.9135859,815.018,0.21,-0.13,0.22,1.744,2.793,0.40,247.03000,38.94918,3,13

2023-10-01 10:08:49.60,46.5774510,7.9135856,814.957,0.36,0.03,-0.12,1.740,2.787,0.19,247.03000,38.95006,3,13

2023-10-01 10:08:49.80,46.5774512,7.9135856,814.887,-0.10,-0.02,0.06,1.735,2.780,0.20,247.03000,38.95052,3,13

2023-10-01 10:08:50.00,46.5774512,7.9135860,814.871,-0.08,0.31,-0.10,1.735,2.781,0.39,247.03000,38.95142,3,13

2023-10-01 10:08:50.20,46.5774509,7.9135868,814.717,-0.25,-0.12,0.06,1.733,2.779,0.22,247.03000,38.95208,3,12

2023-10-01 10:08:50.40,46.5774506,7.9135864,814.718,-0.09,-0.04,-0.07,1.731,2.770,0.28,247.03000,38.95271,3,12

2023-10-01 10:08:50.60,46.5774503,7.9135869,814.625,-0.13,-0.01,-0.05,1.728,2.762,0.22,247.03000,38.95323,3,12

2023-10-01 10:08:50.80,46.5774500,7.9135876,814.545,-0.06,-0.03,-0.06,1.726,2.755,0.29,247.03000,38.95391,3,13

2023-10-01 10:08:51.00,46.5774495,7.9135879,814.588,-0.06,0.02,-0.23,1.724,2.747,0.34,247.03000,38.95469,3,13

2023-10-01 10:08:51.20,46.5774489,7.9135882,814.601,-0.09,-0.06,-0.11,1.723,2.742,0.30,247.03000,38.95539,3,13

2023-10-01 10:08:51.40,46.5774486,7.9135880,814.640,-0.04,-0.10,-0.02,1.725,2.738,0.42,247.03000,38.95635,3,14

2023-10-01 10:08:51.60,46.5774483,7.9135878,814.646,-0.01,-0.15,-0.05,1.725,2.732,0.35,247.03000,38.95715,3,13

2023-10-01 10:08:51.80,46.5774482,7.9135875,814.630,-0.07,-0.07,-0.02,1.724,2.727,0.33,247.03000,38.95793,3,13

2023-10-01 10:08:52.00,46.5774480,7.9135873,814.657,0.04,-0.17,-0.11,1.725,2.725,0.29,247.03000,38.95860,3,13

2023-10-01 10:08:52.20,46.5774480,7.9135874,814.679,-0.03,0.04,-0.28,1.725,2.721,0.36,247.03000,38.95945,3,13

2023-10-01 10:08:52.40,46.5774476,7.9135872,814.723,-0.05,-0.03,-0.13,1.724,2.715,0.32,247.03000,38.96018,3,14

2023-10-01 10:08:52.60,46.5774473,7.9135873,814.696,-0.06,0.03,-0.13,1.720,2.708,0.31,247.03000,38.96090,3,14

2023-10-01 10:08:52.80,46.5774472,7.9135875,814.663,-0.05,-0.04,-0.05,1.717,2.703,0.29,247.03000,38.96157,3,14

2023-10-01 10:08:53.00,46.5774469,7.9135875,814.686,0.10,0.03,-0.04,1.712,2.693,0.20,247.03000,38.96202,3,14

2023-10-01 10:08:53.20,46.5774467,7.9135877,814.701,0.04,0.09,-0.22,1.708,2.687,0.30,247.03000,38.96271,3,14

2023-10-01 10:08:53.40,46.5774464,7.9135874,814.716,-0.02,-0.22,-0.13,1.703,2.680,0.28,255.79750,41.83874,3,13

